ID,Titulo,Descripcion Simple,Informacion,Evaluaciones,Tipo,Precio,URL,Limpieza,Veracidad,Llegada,Comunicacion,Ubicacion,Calidad,Servicios,Localizacion
7329322681152836768,Flats Friends Atlantida ático con terraza,"Alojamiento entero: piso en Benidorm, España",4 viajeros ·  · 1 dormitorio ·  · 3 camas ·  · 1 baño,3 evaluaciones,A pie de playa,210 € ,https://www.airbnb.es/rooms/52251926?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1253917686&search_mode=flex_destinations_search&check_in=2024-07-05&check_out=2024-07-10&source_impression_id=p3_1710967164_5CIBc8zpsFi9%2BRXj&previous_page_section_name=1000,"Limpieza4,7","Veracidad4,7","Llegada4,7","Comunicación3,7","Ubicación5,0","Calidad4,0","Acceso a la playa, primera líneaCocinaWifiAdmite mascotasTelevisión con televisión por cable estándarAscensorLavadora en el edificio (De pago)Sistema de aire acondicionado sin conductos tipo splitCámaras de seguridad en la propiedadNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 36 servicios","Benidorm, Comunidad Valenciana, EspañaPor su excelente ubicación, es ideal para familias y parejas que quieran disfrutar de las maravillosas playas que Benidorm ofrece y que deseen descubrir una ciudad vibrante llena de posibilidades.Mostrar más"
5711111348941362420,Apartamentos en acantilados de 2 dormitorios,"Alojamiento entero: piso en Benidorm, España",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 2 baños,5 evaluaciones,A pie de playa,185 € ,https://www.airbnb.es/rooms/689714904597890900?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1724618549&search_mode=flex_destinations_search&check_in=2024-04-30&check_out=2024-05-05&source_impression_id=p3_1710967122_unSAUh0vTyc0bJMC&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada4,6","Comunicación4,4","Ubicación5,0","Calidad4,8",Vistas a la montañaVistas al marCocinaWifiAparcamiento gratuito en las instalacionesPiscinaTVAscensorNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 32 servicios,"Benidorm, Comunidad Valenciana, España"
-7514284638617096544,"Casa Pera, ático/duplex en la playa","Alojamiento entero: apartamento con servicios en Xilxes, España",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 2 baños,7 evaluaciones,A pie de playa,,https://www.airbnb.es/rooms/882669228314828136?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1642219111&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967142_MoH6EPA24Vlm9quP&previous_page_section_name=1000,"Limpieza4,4","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación4,6","Calidad4,9","Vistas a la montañaVistas al perfil urbanoAcceso a la playa, primera línea (Público o compartido)CocinaWifiZona para trabajarAparcamiento gratuito en la calleTelevisión de alta definición de 40""No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 57 servicios","Xilxes, Comunidad Valenciana, EspañaBarrio marítimo de la localidad de Chilches (Castellón), con un amplio paseo marítimo donde disfrutar de largos paseos familiares y sin circulación  de vehículos o disfrutar de un aperitivo mirando al mar.Mostrar más"
5188466438025550186,Apartamento Pondarosa 54 by Costa CarpeDiem,"Alojamiento entero: piso en Calp, España",4 viajeros ·  · 2 dormitorios ·  · 2 camas ·  · 1 baño,407 evaluaciones,A pie de playa,,https://www.airbnb.es/rooms/604219494994257895?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1383278492&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967164_Av2WF9866%2F8RNG5q&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada3,8","Comunicación4,0","Ubicación5,0","Calidad4,8",CocinaWifiAparcamiento gratuito en garaje en la propiedad: 1 plazaTelevisión con televisión por cable estándarAscensorLavadora en el alojamiento (Gratis)Aire acondicionadoCunaNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 28 servicios,"Calp, Comunidad Valenciana, EspañaCalpe, Calpe, Costa BlancaMostrar más"
-9151408670866218560,PRIMERA LÍNEA CON ACCESO PRIVADO A LA PLAYA,"Alojamiento entero: apto. residencial en Altea, España",3 viajeros ·  · 1 dormitorio ·  · 2 camas ·  · 1 baño,40 evaluaciones,A pie de playa,129 € ,https://www.airbnb.es/rooms/52360574?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1396689337&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967165_nJbbLSD1F3OL4X3L&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,8","Llegada4,9","Comunicación4,9","Ubicación4,6","Calidad4,6","Acceso a la playaCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesAdmite mascotasTelevisión de alta definición de 42""Lavadora en el alojamiento (Gratis)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 34 servicios","Altea, Comunidad Valenciana, EspañaEn la misma playa de Cap Negret, a 500 m del pueblo (se puede ir andando) y 500 de la Olla, zona de principales chiringuitos,  puntos de alquiler de deportes acuáticos, bicis, farmacia. Rodeado de rutas de senderismo, muy cerca del golf y de los puertos deportivos de Campomanes, Porto Senso y Altea.Mostrar más"
7103992703200870870,lujoso apartamento con vistas al mar con 2 habitaciones,"Alojamiento entero: piso en Alboraia, España",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 2 baños,10 evaluaciones,A pie de playa,300 € ,https://www.airbnb.es/rooms/816299620452616251?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1578054102&search_mode=flex_destinations_search&check_in=2024-06-11&check_out=2024-06-16&source_impression_id=p3_1710967159_oMYkiNhmeXk1Pgq%2F&previous_page_section_name=1000,"Limpieza4,9","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación5,0","Calidad4,9","Vistas al jardínVistas al marAcceso a la playaCocinaWifi rápido (661 Mbps)Zona para trabajarAparcamiento gratuito en las instalacionesTelevisión de alta definición de 55"" con Amazon Prime Video, HBO Max, Netflix, televisión por cable estándarLavadora en el alojamiento (Gratis)No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 37 servicios","Alboraia, Comunidad Valenciana, EspañaLa playa de la Patacona, en el municipio de Alboraya es una visita obligada durante tu estancia en Valencia. Es la continuación natural de la playa de la Malvarrosa, por lo que comparte todos los servicios de ésta en cuanto a ocio y restauración. Esta zona mantiene su encanto tanto durante la temporada de verano, como en la de invierno ya que es una localidad tranquila, con numerosos parques infantiles y jardines. A poquísimos metros del apartamento se encuentra el paseo marítimo peatonal con todo tipo de servicios e instalaciones de ocio: restaurantes de moda al tiempo que afamadas arrocerías, chiringuitos para tomar una copa, pasarelas de madera en la arena, servicio de sombrillas y hamacas en la playa, así como duchas públicas, instalaciones de voleibol playa, etc. En el vecino barrio de la Malvarrosa se encuentran supermercados y cajeros, además del conocido museo del escritor valenciano Vicente Blasco Ibáñez.La horchata es la bebida típica de Valencia y su cultivo, propio de los municipios al norte de la ciudad, tiene su epicentro en la localidad de Alboraya, municipio al que pertenece la playa de la Patacona. Por ello, en esta zona es frecuente encontrar horchaterías en las que degustarla.Además, por su situación al norte de la ciudad, es también un excelente punto de partida para visitar las playas y conocidas poblaciones turísticas al norte de esta: Port Saplaya, cuyo peculiar urbanismo le ha ganado el sobrenombre de la “pequeña Venecia”; El Puig, con su monasterio del siglo XIII o Sagunto, histórica ciudad presidida por su castillo romano y cuya judería bien merece una visita, entre otrosMostrar más"
-5435948948406441010,NEW! Casa con encanto a un paso del puerto,"Alojamiento entero: piso en Getaria, España",4 viajeros ·  · 1 dormitorio ·  · 2 camas ·  · 1 baño,41 evaluaciones,A pie de playa,156 € ,https://www.airbnb.es/rooms/43834331?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1021165290&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967142_8Ajg93bCvRuekMS7&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada4,9","Comunicación4,8","Ubicación4,9","Calidad4,6",CostaCocinaWifiAparcamiento gratuito en la calleTelevisión con televisión por cable estándarLavadoraAire acondicionadoBañeraCunaNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 40 servicios,"Getaria, Euskadi, EspañaEn Getaria a la calle Aldamar kalea, se le ha venido llamando Katu kale (calle de los gatos). En honor a sus gentes y a sus costumbres, hemos llamado a este proyecto Katu kale apartamentuak. La vocación como pueblo de pescadores y navegantes ha sido tradicional en Getaria. Desde siglos pasados en la caza de la ballena hasta el día de hoy, muchos de sus vecinos arrantzales (pescadores) siguen vinculados al mar.  Getaria es uno de los pueblos más bellos de toda la costa guipuzcoana, con una playa calmada (Malkorbe) por ser una bahía,donde poder hacer paddle surf, nadar o bucear y una playa salvaje (Gaztetape) para practicar surf. Además este pueblo tiene una gastronomía deliciosa basada en buen producto y elaboración casera, su especialidad es el pescado a la parrila. Por otro lado, también se puede disfrutar de la cultura, visitando el museo del modisto de fama internacional Cristobal Balenciaga. Getaria es un pequeño pueblo para disfrutar.Mostrar más"
8940264152450000766,ÁTICO PRIMERA LINEA DE PLAYA,"Alojamiento entero: piso en Port de Sagunt, España",5 viajeros ·  · 2 dormitorios ·  · 4 camas ·  · 2 baños,66 evaluaciones,A pie de playa,,https://www.airbnb.es/rooms/26529639?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=530006173&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967127_AFZvEsVNLv40KXFe&previous_page_section_name=1000,"Limpieza5,0","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación4,9","Calidad4,9","Vistas al marAcceso a la playa, primera líneaCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesTelevisión de alta definiciónAscensorNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 62 servicios","Port de Sagunt, Comunidad Valenciana, EspañaEstá al lado de la avenida de la playa, donde esta el paseo peatonal y puedes encontrar gran variedad de locales,  restaurantes, farmacia, parada de bus  supermercados....Mostrar más"
8810338485739259072,Apartamento 1 linea de playa de Gandia,"Alojamiento entero: apto. residencial en Grau i Platja, España","6 viajeros ·  · 3 dormitorios ·  · 6 camas ·  · 1,5 baños",133 evaluaciones,A pie de playa,70 € ,https://www.airbnb.es/rooms/12512024?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1171926289&search_mode=flex_destinations_search&check_in=2024-04-11&check_out=2024-04-16&source_impression_id=p3_1710967163_ZaMFPZWxnk1Ofcks&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,7","Llegada4,9","Comunicación4,9","Ubicación4,8","Calidad4,5","Vistas al marVistas al marAcceso a la playa, primera línea (Público o compartido)CocinaAparcamiento techado gratuito en la propiedad: 1 plazaPiscina: uso De uso compartido, Exterior, disponible según la temporadaAdmite mascotasTVNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 35 servicios","Grau i Platja, Comunidad Valenciana, EspañaBarrio tranquilo y familiarMostrar más"
-4768527888586190281,Apartamento en primera linea,"Alojamiento entero: apto. residencial en Altea, España",4 viajeros ·  · 1 dormitorio ·  · 3 camas ·  · 1 baño,106 evaluaciones,A pie de playa,70 € ,https://www.airbnb.es/rooms/10958496?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=213756444&search_mode=flex_destinations_search&check_in=2024-04-12&check_out=2024-04-19&source_impression_id=p3_1710967122_FXUNsa01pBLXf7Gp&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,9","Llegada5,0","Comunicación5,0","Ubicación5,0","Calidad4,8",CocinaWifiAparcamiento gratuito en las instalacionesPiscina De uso compartidoAdmite mascotasTelevisión con televisión por cable estándarLavadoraSecador de peloNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 15 servicios,"Altea, Comunidad Valenciana, España"
2424814456830639830,Impresionante apartamento con wifi y 3 dormitorios,"Alojamiento entero: piso en Port de Sagunt, España",6 viajeros ·  · 3 dormitorios ·  · 5 camas ·  · 1 baño,2 evaluaciones,A pie de playa,169 € ,https://www.airbnb.es/rooms/862021038714738766?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1639121974&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967142_CDhennXt0W3v5XU9&previous_page_section_name=1000,,,,,,,CocinaWifiAdmite mascotasTVLavadoraAire acondicionadoChimenea interiorFrigoríficoMicroondasNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 18 servicios,"Port de Sagunt, Comunidad Valenciana, España"
-928803285642109899,Apartamento con terraza con vistas mar en Ciboure,"Alojamiento entero: piso en Ciboure, Francia",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 2 baños,113 evaluaciones,A pie de playa,,https://www.airbnb.es/rooms/5576710?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=40370752&search_mode=flex_destinations_search&check_in=2024-03-23&check_out=2024-03-28&source_impression_id=p3_1710967164_EEbyEygttkjmkvCL&previous_page_section_name=1000,"Limpieza4,3","Veracidad4,6","Llegada4,8","Comunicación4,8","Ubicación4,8","Calidad4,4","Acceso a la playa, primera líneaCocinaWifiTVPatio o balcónPatio traseroParque/cunas de viajeSecador de peloFrigoríficoMicroondasMostrar los 27 servicios","Ciboure, Aquitania, FranciaEn el corazón del pueblo histórico de Ciboure, a 100 metros de la iglesia, muy tranquilo. Por un bonito paseo de 10 minutos se llega a Saint-Jean de Luz. Las playas yel pueblo de Socoa a 10 minutos también.Mostrar más"
-2342005348285773403,Auman etxi,"Alojamiento entero: piso en Elantxobe, España",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 1 baño,10 evaluaciones,A pie de playa,127 € ,https://www.airbnb.es/rooms/999108756326843546?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1765774162&search_mode=flex_destinations_search&check_in=2024-03-23&check_out=2024-03-28&source_impression_id=p3_1710967166_1wua21e0cRp1oIOt&previous_page_section_name=1000,"Limpieza4,9","Veracidad5,0","Llegada4,9","Comunicación4,5","Ubicación5,0","Calidad4,6","Vistas al marVistas al puertoCocinaZona para trabajarAparcamiento gratuito en las instalacionesPiscina: uso De uso compartido, Exterior, disponible todo el año, de agua saladaTVLavadoraNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 49 servicios","Elantxobe, Euskadi, EspañaOtros aspectos destacados. Un ultramarino en la parte alta del pueblo.. Farmacia en el puerto. 3 Bares en la zona del puerto. 1 Bar en la parte alta del puerto, donde dan unas magnificas hamburguesascon vistas al mar (Kraken). Submarinismo. Piscina natural en el puerto.. 3 muelles para pasear,pescar, tomar el sol, saltar al agua.... Lapatxa (zona de rocas). Fronton+ iglesia en la parte alta del pueblo. Parada de Autobus muy característica, que gira sobre su eje en la parte altadel pueblo. Cajero automático y tienda en el pueblo de Ibarranguelua, justo antes de llegar a ElantxobeMostrar más"
